filename,width,height,class,xmin,ymin,xmax,ymax
Screen-Shot-2023-04-24-at-17-57-51_png.rf.2409d805975756f1489dc36347f69ea5.jpg,640,640,car,305,391,346,452
Screen-Shot-2023-04-24-at-17-57-51_png.rf.2409d805975756f1489dc36347f69ea5.jpg,640,640,car,350,392,376,432
Screen-Shot-2023-04-24-at-17-57-42_png.rf.343faf8e858c1e2548cb3b17605b0796.jpg,640,640,car,353,377,418,460
Screen-Shot-2023-04-24-at-17-57-42_png.rf.343faf8e858c1e2548cb3b17605b0796.jpg,640,640,car,469,396,580,500
Screen-Shot-2023-04-24-at-17-57-42_png.rf.343faf8e858c1e2548cb3b17605b0796.jpg,640,640,truck,284,352,335,432
imagem-destacada-video-acidente-entre-van-e-onibus-deixa-transito-lento-na-subur_jpeg.rf.34d94456b75a55702735bb9cc647d29b.jpg,640,640,bus,0,15,392,545
imagem-destacada-video-acidente-entre-van-e-onibus-deixa-transito-lento-na-subur_jpeg.rf.34d94456b75a55702735bb9cc647d29b.jpg,640,640,car,384,212,571,476
Screen-Shot-2023-04-24-at-18-12-23_png.rf.33f13513e5a24c7cf547001d1a37ad34.jpg,640,640,car,273,186,421,369
Screen-Shot-2023-04-24-at-18-12-23_png.rf.33f13513e5a24c7cf547001d1a37ad34.jpg,640,640,motorcycle,0,118,185,593
onibus-natal-rn-850x524_jpeg.rf.379b775b8b39c6d730cffea2e6ddb515.jpg,640,640,pedestrian,194,410,220,591
onibus-natal-rn-850x524_jpeg.rf.379b775b8b39c6d730cffea2e6ddb515.jpg,640,640,pedestrian,215,422,240,601
onibus-natal-rn-850x524_jpeg.rf.379b775b8b39c6d730cffea2e6ddb515.jpg,640,640,pedestrian,238,428,274,600
onibus-natal-rn-850x524_jpeg.rf.379b775b8b39c6d730cffea2e6ddb515.jpg,640,640,pedestrian,351,404,382,586
onibus-natal-rn-850x524_jpeg.rf.379b775b8b39c6d730cffea2e6ddb515.jpg,640,640,car,28,474,146,635
onibus-natal-rn-850x524_jpeg.rf.379b775b8b39c6d730cffea2e6ddb515.jpg,640,640,bus,63,252,301,537
onibus-natal-rn-850x524_jpeg.rf.379b775b8b39c6d730cffea2e6ddb515.jpg,640,640,bus,0,222,83,477
onibus-natal-rn-850x524_jpeg.rf.379b775b8b39c6d730cffea2e6ddb515.jpg,640,640,bus,317,224,529,482
onibus-natal-rn-850x524_jpeg.rf.379b775b8b39c6d730cffea2e6ddb515.jpg,640,640,bus,451,277,628,536
13nyvirus-biking1-superJumbo-copy_jpg.rf.40eaedeb4471eb1e17eeabaf50fec254.jpg,640,640,bike,42,323,111,563
13nyvirus-biking1-superJumbo-copy_jpg.rf.40eaedeb4471eb1e17eeabaf50fec254.jpg,640,640,bike,159,313,243,629
13nyvirus-biking1-superJumbo-copy_jpg.rf.40eaedeb4471eb1e17eeabaf50fec254.jpg,640,640,bike,234,297,339,629
13nyvirus-biking1-superJumbo-copy_jpg.rf.40eaedeb4471eb1e17eeabaf50fec254.jpg,640,640,bike,345,272,436,562
13nyvirus-biking1-superJumbo-copy_jpg.rf.40eaedeb4471eb1e17eeabaf50fec254.jpg,640,640,bike,447,303,548,640
13nyvirus-biking1-superJumbo-copy_jpg.rf.40eaedeb4471eb1e17eeabaf50fec254.jpg,640,640,bike,590,252,640,508
Screen-Shot-2023-04-24-at-18-04-43_png.rf.21e28f4de8653c805df9ed394bb61673.jpg,640,640,motorcycle,278,369,385,521
Screen-Shot-2023-04-24-at-18-04-43_png.rf.21e28f4de8653c805df9ed394bb61673.jpg,640,640,pedestrian,505,346,541,478
Screen-Shot-2023-04-24-at-18-04-43_png.rf.21e28f4de8653c805df9ed394bb61673.jpg,640,640,car,108,421,158,476
Screen-Shot-2023-04-24-at-18-04-43_png.rf.21e28f4de8653c805df9ed394bb61673.jpg,640,640,car,175,419,210,459
Screen-Shot-2023-04-24-at-18-04-43_png.rf.21e28f4de8653c805df9ed394bb61673.jpg,640,640,car,242,418,274,458
Screen-Shot-2023-04-24-at-18-04-43_png.rf.21e28f4de8653c805df9ed394bb61673.jpg,640,640,car,200,415,227,449
Screen-Shot-2023-04-24-at-17-52-59_png.rf.36bde62901975355e51bae62ad8bb91e.jpg,640,640,car,157,196,237,266
Screen-Shot-2023-04-24-at-17-52-59_png.rf.36bde62901975355e51bae62ad8bb91e.jpg,640,640,car,228,193,260,242
Screen-Shot-2023-04-24-at-17-52-59_png.rf.36bde62901975355e51bae62ad8bb91e.jpg,640,640,car,275,204,295,230
Screen-Shot-2023-04-24-at-17-52-59_png.rf.36bde62901975355e51bae62ad8bb91e.jpg,640,640,car,302,209,315,226
Screen-Shot-2023-04-24-at-17-52-59_png.rf.36bde62901975355e51bae62ad8bb91e.jpg,640,640,car,319,208,331,219
Screen-Shot-2023-04-24-at-17-52-59_png.rf.36bde62901975355e51bae62ad8bb91e.jpg,640,640,car,336,207,349,225
Screen-Shot-2023-04-24-at-17-52-59_png.rf.36bde62901975355e51bae62ad8bb91e.jpg,640,640,car,342,213,359,234
images-6-_jpeg.rf.34373cf1db608d9f17180ce57d934795.jpg,640,640,bike,119,161,200,621
images-6-_jpeg.rf.34373cf1db608d9f17180ce57d934795.jpg,640,640,bike,231,113,329,615
images-6-_jpeg.rf.34373cf1db608d9f17180ce57d934795.jpg,640,640,bike,367,61,463,620
images-6-_jpeg.rf.34373cf1db608d9f17180ce57d934795.jpg,640,640,bike,516,147,586,481
images-6-_jpeg.rf.34373cf1db608d9f17180ce57d934795.jpg,640,640,bike,577,167,637,430
Screen-Shot-2023-04-24-at-18-02-20_png.rf.4099ed92b6803b88b3681188e2659fb0.jpg,640,640,car,188,229,295,358
Screen-Shot-2023-04-24-at-18-02-20_png.rf.4099ed92b6803b88b3681188e2659fb0.jpg,640,640,car,363,209,449,333
Screen-Shot-2023-04-24-at-18-03-06_png.rf.371aa0029a7a0564a79e408daa1bd058.jpg,640,640,car,362,281,438,334
Screen-Shot-2023-04-24-at-18-03-06_png.rf.371aa0029a7a0564a79e408daa1bd058.jpg,640,640,car,167,275,251,355
Screen-Shot-2023-04-24-at-18-03-06_png.rf.371aa0029a7a0564a79e408daa1bd058.jpg,640,640,motorcycle,0,394,274,609
images-8-_jpeg.rf.3f7610e2407802c3cc60db13866e1e6a.jpg,640,640,motorcycle,9,208,103,585
images-8-_jpeg.rf.3f7610e2407802c3cc60db13866e1e6a.jpg,640,640,motorcycle,502,167,634,580
images-8-_jpeg.rf.3f7610e2407802c3cc60db13866e1e6a.jpg,640,640,motorcycle,394,191,489,503
images-8-_jpeg.rf.3f7610e2407802c3cc60db13866e1e6a.jpg,640,640,bike,198,154,396,640
Screen-Shot-2023-04-24-at-18-02-52_png.rf.3bcf5b4ec5c1bd244549d20f2b098bff.jpg,640,640,motorcycle,265,234,307,394
Screen-Shot-2023-04-24-at-18-02-52_png.rf.3bcf5b4ec5c1bd244549d20f2b098bff.jpg,640,640,car,317,247,425,366
Screen-Shot-2023-04-24-at-18-02-52_png.rf.3bcf5b4ec5c1bd244549d20f2b098bff.jpg,640,640,car,500,276,570,339
Screen-Shot-2023-04-24-at-18-02-52_png.rf.3bcf5b4ec5c1bd244549d20f2b098bff.jpg,640,640,truck,409,239,502,322
WhatsApp-Image-2023-04-25-at-15-04-09-1-_jpeg.rf.42e6af1adca0a5136424ab63b4127295.jpg,640,640,truck,276,207,367,464
WhatsApp-Image-2023-04-25-at-15-04-09-1-_jpeg.rf.42e6af1adca0a5136424ab63b4127295.jpg,640,640,truck,369,246,457,441
Screen-Shot-2023-04-24-at-18-01-31_png.rf.3fc79d5aeee5b4b8e64b5e3d41997798.jpg,640,640,motorcycle,211,184,249,289
Screen-Shot-2023-04-24-at-18-01-31_png.rf.3fc79d5aeee5b4b8e64b5e3d41997798.jpg,640,640,motorcycle,277,208,289,240
Screen-Shot-2023-04-24-at-18-01-31_png.rf.3fc79d5aeee5b4b8e64b5e3d41997798.jpg,640,640,motorcycle,295,197,316,277
Screen-Shot-2023-04-24-at-18-01-31_png.rf.3fc79d5aeee5b4b8e64b5e3d41997798.jpg,640,640,motorcycle,359,203,389,340
Screen-Shot-2023-04-24-at-18-01-31_png.rf.3fc79d5aeee5b4b8e64b5e3d41997798.jpg,640,640,car,381,228,424,286
Screen-Shot-2023-04-24-at-18-01-31_png.rf.3fc79d5aeee5b4b8e64b5e3d41997798.jpg,640,640,car,341,222,361,287
Screen-Shot-2023-04-24-at-18-01-31_png.rf.3fc79d5aeee5b4b8e64b5e3d41997798.jpg,640,640,car,329,220,347,258
Screen-Shot-2023-04-24-at-18-01-31_png.rf.3fc79d5aeee5b4b8e64b5e3d41997798.jpg,640,640,car,319,218,334,249
Screen-Shot-2023-04-24-at-18-01-31_png.rf.3fc79d5aeee5b4b8e64b5e3d41997798.jpg,640,640,car,232,185,268,224
Screen-Shot-2023-04-24-at-23-47-06_png.rf.4337c7eef2ca9812057c96582812dfde.jpg,640,640,motorcycle,84,122,141,264
Screen-Shot-2023-04-24-at-23-47-06_png.rf.4337c7eef2ca9812057c96582812dfde.jpg,640,640,motorcycle,327,123,339,162
Screen-Shot-2023-04-24-at-17-59-21_png.rf.4b8fa1278cdb5b0f336c7b1e33fe50ca.jpg,640,640,car,339,201,484,374
Screen-Shot-2023-04-24-at-17-59-21_png.rf.4b8fa1278cdb5b0f336c7b1e33fe50ca.jpg,640,640,car,264,202,297,245
Screen-Shot-2023-04-24-at-17-59-21_png.rf.4b8fa1278cdb5b0f336c7b1e33fe50ca.jpg,640,640,car,319,197,341,229
Screen-Shot-2023-04-24-at-17-59-21_png.rf.4b8fa1278cdb5b0f336c7b1e33fe50ca.jpg,640,640,car,289,200,307,221
Screen-Shot-2023-04-24-at-17-59-21_png.rf.4b8fa1278cdb5b0f336c7b1e33fe50ca.jpg,640,640,car,114,212,148,242
Screen-Shot-2023-04-24-at-18-03-53_png.rf.3d647005a49f3f1f9aa583e87d7bc5ff.jpg,640,640,motorcycle,339,295,352,340
Screen-Shot-2023-04-24-at-18-03-53_png.rf.3d647005a49f3f1f9aa583e87d7bc5ff.jpg,640,640,car,360,302,381,329
1000_F_347981703_4gj3eAOGd256WW88tWKmgYrpyMObeM3Y_jpeg.rf.45687be04dce35287ce42f61b6271b97.jpg,640,640,bike,228,112,323,525
1000_F_347981703_4gj3eAOGd256WW88tWKmgYrpyMObeM3Y_jpeg.rf.45687be04dce35287ce42f61b6271b97.jpg,640,640,car,20,217,233,427
1000_F_347981703_4gj3eAOGd256WW88tWKmgYrpyMObeM3Y_jpeg.rf.45687be04dce35287ce42f61b6271b97.jpg,640,640,car,431,275,471,326
1000_F_347981703_4gj3eAOGd256WW88tWKmgYrpyMObeM3Y_jpeg.rf.45687be04dce35287ce42f61b6271b97.jpg,640,640,car,539,278,576,328
corredor-de-onibus-em-campo-grande-meta-de-54-km1_jpeg.rf.4baca03077686fa6eacda0b6d96f1045.jpg,640,640,bus,382,176,552,490
corredor-de-onibus-em-campo-grande-meta-de-54-km1_jpeg.rf.4baca03077686fa6eacda0b6d96f1045.jpg,640,640,pedestrian,182,298,225,500
corredor-de-onibus-em-campo-grande-meta-de-54-km1_jpeg.rf.4baca03077686fa6eacda0b6d96f1045.jpg,640,640,pedestrian,277,288,305,467
9760-TTC21-RapidTO-4168-scaled_jpeg.rf.3dda3bd29b618d28fd90272a3eae4d8c.jpg,640,640,bus,87,164,267,475
9760-TTC21-RapidTO-4168-scaled_jpeg.rf.3dda3bd29b618d28fd90272a3eae4d8c.jpg,640,640,bus,17,263,57,341
9760-TTC21-RapidTO-4168-scaled_jpeg.rf.3dda3bd29b618d28fd90272a3eae4d8c.jpg,640,640,car,269,317,326,400
9760-TTC21-RapidTO-4168-scaled_jpeg.rf.3dda3bd29b618d28fd90272a3eae4d8c.jpg,640,640,car,362,288,471,426
9760-TTC21-RapidTO-4168-scaled_jpeg.rf.3dda3bd29b618d28fd90272a3eae4d8c.jpg,640,640,car,461,299,594,448
Screen-Shot-2023-04-24-at-17-51-18_png.rf.4a55f85624c3c3cb3cb68a232230954a.jpg,640,640,car,0,229,72,305
Screen-Shot-2023-04-24-at-17-51-18_png.rf.4a55f85624c3c3cb3cb68a232230954a.jpg,640,640,car,36,221,143,269
Screen-Shot-2023-04-24-at-17-51-18_png.rf.4a55f85624c3c3cb3cb68a232230954a.jpg,640,640,car,116,215,190,251
Screen-Shot-2023-04-24-at-17-51-18_png.rf.4a55f85624c3c3cb3cb68a232230954a.jpg,640,640,car,168,212,227,245
76365639-copy_jpg.rf.4dd02c0b833e9a340269c711c1d62c88.jpg,640,640,bike,11,65,268,589
76365639-copy_jpg.rf.4dd02c0b833e9a340269c711c1d62c88.jpg,640,640,motorcycle,278,93,408,415
76365639-copy_jpg.rf.4dd02c0b833e9a340269c711c1d62c88.jpg,640,640,motorcycle,415,102,496,334
76365639-copy_jpg.rf.4dd02c0b833e9a340269c711c1d62c88.jpg,640,640,motorcycle,515,94,619,353
Screen-Shot-2023-04-24-at-17-58-19_png.rf.4dbbff63dbf52d8f16d1c406eb0a3c9c.jpg,640,640,car,431,403,518,519
Screen-Shot-2023-04-24-at-17-58-19_png.rf.4dbbff63dbf52d8f16d1c406eb0a3c9c.jpg,640,640,car,498,383,622,477
Screen-Shot-2023-04-24-at-17-58-19_png.rf.4dbbff63dbf52d8f16d1c406eb0a3c9c.jpg,640,640,car,291,413,360,459
Screen-Shot-2023-04-24-at-17-58-19_png.rf.4dbbff63dbf52d8f16d1c406eb0a3c9c.jpg,640,640,car,272,413,310,458
Screen-Shot-2023-04-24-at-17-58-19_png.rf.4dbbff63dbf52d8f16d1c406eb0a3c9c.jpg,640,640,car,253,424,285,454
Onibus-perdem-mais-de-500-viagens-por-dia-em-Petropolis-por-causa-do-transito-copy_jpg.rf.450de516fbc82f55a2434509879737c5.jpg,640,640,bus,11,148,446,471
Onibus-perdem-mais-de-500-viagens-por-dia-em-Petropolis-por-causa-do-transito-copy_jpg.rf.450de516fbc82f55a2434509879737c5.jpg,640,640,bus,435,281,546,401
Onibus-perdem-mais-de-500-viagens-por-dia-em-Petropolis-por-causa-do-transito-copy_jpg.rf.450de516fbc82f55a2434509879737c5.jpg,640,640,bus,534,314,588,372
Screen-Shot-2023-04-24-at-18-15-07_png.rf.3f7e190ac552326b672c0c9e691f84b6.jpg,640,640,car,96,203,194,286
Screen-Shot-2023-04-24-at-18-15-07_png.rf.3f7e190ac552326b672c0c9e691f84b6.jpg,640,640,bus,84,162,232,233
Screen-Shot-2023-04-24-at-18-11-43_png.rf.4843677314746e9b343f462b871f486e.jpg,640,640,motorcycle,310,135,347,245
faixa-pedestre2_jpeg.rf.3ec1daef3afe1eddfc490fc2eb12a930.jpg,640,640,pedestrian,33,112,125,529
faixa-pedestre2_jpeg.rf.3ec1daef3afe1eddfc490fc2eb12a930.jpg,640,640,pedestrian,124,126,157,290
faixa-pedestre2_jpeg.rf.3ec1daef3afe1eddfc490fc2eb12a930.jpg,640,640,pedestrian,162,142,184,227
faixa-pedestre2_jpeg.rf.3ec1daef3afe1eddfc490fc2eb12a930.jpg,640,640,pedestrian,163,147,223,563
faixa-pedestre2_jpeg.rf.3ec1daef3afe1eddfc490fc2eb12a930.jpg,640,640,pedestrian,225,159,309,577
faixa-pedestre2_jpeg.rf.3ec1daef3afe1eddfc490fc2eb12a930.jpg,640,640,pedestrian,287,130,328,363
faixa-pedestre2_jpeg.rf.3ec1daef3afe1eddfc490fc2eb12a930.jpg,640,640,pedestrian,355,115,416,517
faixa-pedestre2_jpeg.rf.3ec1daef3afe1eddfc490fc2eb12a930.jpg,640,640,pedestrian,394,123,433,296
faixa-pedestre2_jpeg.rf.3ec1daef3afe1eddfc490fc2eb12a930.jpg,640,640,pedestrian,463,147,536,524
faixa-pedestre2_jpeg.rf.3ec1daef3afe1eddfc490fc2eb12a930.jpg,640,640,pedestrian,202,96,223,214
Screen-Shot-2023-04-24-at-18-03-00_png.rf.4d7e9def70aaeedf7df1d1fbcbb3bd05.jpg,640,640,car,221,308,273,373
Screen-Shot-2023-04-24-at-18-03-00_png.rf.4d7e9def70aaeedf7df1d1fbcbb3bd05.jpg,640,640,car,559,358,627,408
Screen-Shot-2023-04-24-at-18-03-00_png.rf.4d7e9def70aaeedf7df1d1fbcbb3bd05.jpg,640,640,pedestrian,354,325,363,360
Screen-Shot-2023-04-24-at-18-03-00_png.rf.4d7e9def70aaeedf7df1d1fbcbb3bd05.jpg,640,640,pedestrian,374,326,381,364
Screen-Shot-2023-04-24-at-18-03-00_png.rf.4d7e9def70aaeedf7df1d1fbcbb3bd05.jpg,640,640,pedestrian,382,331,391,365
Screen-Shot-2023-04-24-at-18-13-07_png.rf.4bed1b49e6cac124a2ff28fec56e5736.jpg,640,640,truck,324,296,431,397
Screen-Shot-2023-04-24-at-18-13-07_png.rf.4bed1b49e6cac124a2ff28fec56e5736.jpg,640,640,pedestrian,123,363,151,452
Screen-Shot-2023-04-24-at-23-51-07_png.rf.582426bd786425361eb43564111f8be4.jpg,640,640,motorcycle,504,138,560,288
Screen-Shot-2023-04-24-at-23-51-07_png.rf.582426bd786425361eb43564111f8be4.jpg,640,640,truck,474,132,524,210
Screen-Shot-2023-04-24-at-23-51-07_png.rf.582426bd786425361eb43564111f8be4.jpg,640,640,motorcycle,289,174,342,268
Screen-Shot-2023-04-24-at-23-51-07_png.rf.582426bd786425361eb43564111f8be4.jpg,640,640,car,396,175,464,234
Screen-Shot-2023-04-24-at-23-51-07_png.rf.582426bd786425361eb43564111f8be4.jpg,640,640,car,566,171,588,197
Screen-Shot-2023-04-24-at-23-51-07_png.rf.582426bd786425361eb43564111f8be4.jpg,640,640,car,611,170,640,238
Screen-Shot-2023-04-24-at-18-00-39_png.rf.43dc8aa332f6a6dfe9dc2249eb160a55.jpg,640,640,car,280,215,299,243
images-2-_jpeg.rf.50b5937773cd53db096a6b7269e6fcc8.jpg,640,640,bus,28,88,321,322
images-2-_jpeg.rf.50b5937773cd53db096a6b7269e6fcc8.jpg,640,640,bus,297,189,515,548
images-2-_jpeg.rf.50b5937773cd53db096a6b7269e6fcc8.jpg,640,640,bus,242,110,515,354
images-2-_jpeg.rf.50b5937773cd53db096a6b7269e6fcc8.jpg,640,640,car,381,458,545,637
images-2-_jpeg.rf.50b5937773cd53db096a6b7269e6fcc8.jpg,640,640,car,530,334,640,523
images-5-_jpeg.rf.5437782ca34cd95e6c1f67b608c09d0a.jpg,640,640,bike,458,240,539,550
images-5-_jpeg.rf.5437782ca34cd95e6c1f67b608c09d0a.jpg,640,640,car,115,273,278,473
images-5-_jpeg.rf.5437782ca34cd95e6c1f67b608c09d0a.jpg,640,640,car,0,396,158,635
images-5-_jpeg.rf.5437782ca34cd95e6c1f67b608c09d0a.jpg,640,640,car,241,262,319,371
onibus-Ofbv3A_jpeg.rf.4d4aa74dbcf9f345c3fd2c81e8a24d1a.jpg,640,640,bus,205,196,405,500
onibus-Ofbv3A_jpeg.rf.4d4aa74dbcf9f345c3fd2c81e8a24d1a.jpg,640,640,motorcycle,422,372,491,450
Onibus-2_jpeg.rf.53834c482f8a9de0e14ac8609151d2c7.jpg,640,640,bus,163,199,572,478
Onibus-2_jpeg.rf.53834c482f8a9de0e14ac8609151d2c7.jpg,640,640,car,570,392,640,454
Bike-Riding-in-Traffic_jpeg.rf.5ca027c9c380bcbb96253d2c4869b60e.jpg,640,640,motorcycle,0,0,125,520
Bike-Riding-in-Traffic_jpeg.rf.5ca027c9c380bcbb96253d2c4869b60e.jpg,640,640,motorcycle,182,0,385,640
Bike-Riding-in-Traffic_jpeg.rf.5ca027c9c380bcbb96253d2c4869b60e.jpg,640,640,motorcycle,412,0,592,489
Screen-Shot-2023-04-24-at-18-02-36_png.rf.52d3bb96412684a84db68686037d67f9.jpg,640,640,car,238,270,362,441
Screen-Shot-2023-04-24-at-18-02-36_png.rf.52d3bb96412684a84db68686037d67f9.jpg,640,640,car,424,299,545,447
Screen-Shot-2023-04-24-at-18-02-36_png.rf.52d3bb96412684a84db68686037d67f9.jpg,640,640,motorcycle,359,260,425,504
Screen-Shot-2023-04-24-at-18-02-36_png.rf.52d3bb96412684a84db68686037d67f9.jpg,640,640,car,578,349,640,405
jakarta-indonesia-may-2022-brt-260nw-2157801811-copy_jpg.rf.4fefc475dff9e6b138886c871ffad043.jpg,640,640,bus,160,191,453,465
jakarta-indonesia-may-2022-brt-260nw-2157801811-copy_jpg.rf.4fefc475dff9e6b138886c871ffad043.jpg,640,640,car,462,299,540,411
jakarta-indonesia-may-2022-brt-260nw-2157801811-copy_jpg.rf.4fefc475dff9e6b138886c871ffad043.jpg,640,640,car,573,195,615,259
WhatsApp-Image-2023-04-25-at-15-15-16_jpeg.rf.56ff36ca3b0c4cf54744c1b4799ecb13.jpg,640,640,bike,152,170,273,586
WhatsApp-Image-2023-04-25-at-15-15-16_jpeg.rf.56ff36ca3b0c4cf54744c1b4799ecb13.jpg,640,640,pedestrian,293,219,368,556
Screen-Shot-2023-04-24-at-18-00-01_png.rf.5e71bf2fc499cc4040c1d9b2b2e5e2f6.jpg,640,640,motorcycle,288,276,361,525
Screen-Shot-2023-04-24-at-18-00-01_png.rf.5e71bf2fc499cc4040c1d9b2b2e5e2f6.jpg,640,640,car,95,317,274,453
Screen-Shot-2023-04-24-at-18-00-01_png.rf.5e71bf2fc499cc4040c1d9b2b2e5e2f6.jpg,640,640,truck,345,216,516,420
Screen-Shot-2023-04-24-at-18-00-01_png.rf.5e71bf2fc499cc4040c1d9b2b2e5e2f6.jpg,640,640,truck,525,128,640,458
Screen-Shot-2023-04-24-at-18-00-01_png.rf.5e71bf2fc499cc4040c1d9b2b2e5e2f6.jpg,640,640,truck,0,309,76,383
Screen-Shot-2023-04-24-at-18-02-43_png.rf.56d7b4d68a60f8c7c621b52206a2c44a.jpg,640,640,car,338,221,455,350
Screen-Shot-2023-04-24-at-18-02-43_png.rf.56d7b4d68a60f8c7c621b52206a2c44a.jpg,640,640,car,105,135,293,419
Screen-Shot-2023-04-24-at-18-02-43_png.rf.56d7b4d68a60f8c7c621b52206a2c44a.jpg,640,640,car,573,277,640,396
Screen-Shot-2023-04-24-at-18-02-43_png.rf.56d7b4d68a60f8c7c621b52206a2c44a.jpg,640,640,truck,526,240,626,316
Screen-Shot-2023-04-24-at-18-02-43_png.rf.56d7b4d68a60f8c7c621b52206a2c44a.jpg,640,640,car,0,211,105,346
DSC_0083-copy_jpg.rf.5a7df0c611e6a533be82b2583767fef5.jpg,640,640,bike,0,280,263,640
DSC_0083-copy_jpg.rf.5a7df0c611e6a533be82b2583767fef5.jpg,640,640,bike,246,302,330,432
DSC_0083-copy_jpg.rf.5a7df0c611e6a533be82b2583767fef5.jpg,640,640,bike,414,282,532,473
DSC_0083-copy_jpg.rf.5a7df0c611e6a533be82b2583767fef5.jpg,640,640,bike,322,297,435,500
DSC_0083-copy_jpg.rf.5a7df0c611e6a533be82b2583767fef5.jpg,640,640,bike,560,273,640,533
Screen-Shot-2023-04-24-at-23-49-02_png.rf.55da4452e54e3c2d6d7bb8503030f928.jpg,640,640,bike,86,184,166,372
Screen-Shot-2023-04-24-at-23-49-02_png.rf.55da4452e54e3c2d6d7bb8503030f928.jpg,640,640,bike,314,160,353,308
Screen-Shot-2023-04-24-at-18-12-43_png.rf.60f152006e7b92b10b5da8198bef0dd2.jpg,640,640,car,286,301,402,455
Screen-Shot-2023-04-24-at-18-12-43_png.rf.60f152006e7b92b10b5da8198bef0dd2.jpg,640,640,car,154,281,256,389
Screen-Shot-2023-04-24-at-18-12-43_png.rf.60f152006e7b92b10b5da8198bef0dd2.jpg,640,640,car,239,299,291,367
Screen-Shot-2023-04-24-at-18-12-43_png.rf.60f152006e7b92b10b5da8198bef0dd2.jpg,640,640,car,0,273,210,415
Screen-Shot-2023-04-24-at-18-12-43_png.rf.60f152006e7b92b10b5da8198bef0dd2.jpg,640,640,car,486,330,640,553
Screen-Shot-2023-04-24-at-18-12-43_png.rf.60f152006e7b92b10b5da8198bef0dd2.jpg,640,640,car,446,286,538,408
ap_18112021___onibus__15_-9531600-copy_jpg.rf.5a2d64c7931b1386292e3d83d16906f5.jpg,640,640,pedestrian,392,261,479,613
ap_18112021___onibus__15_-9531600-copy_jpg.rf.5a2d64c7931b1386292e3d83d16906f5.jpg,640,640,pedestrian,346,299,395,493
ap_18112021___onibus__15_-9531600-copy_jpg.rf.5a2d64c7931b1386292e3d83d16906f5.jpg,640,640,pedestrian,297,276,345,519
ap_18112021___onibus__15_-9531600-copy_jpg.rf.5a2d64c7931b1386292e3d83d16906f5.jpg,640,640,bus,0,16,301,574
Screen-Shot-2023-04-24-at-17-51-30_png.rf.5f12cd20f0b396b82043528d74b58359.jpg,640,640,car,328,141,381,194
Screen-Shot-2023-04-24-at-17-51-30_png.rf.5f12cd20f0b396b82043528d74b58359.jpg,640,640,truck,137,157,212,208
Screen-Shot-2023-04-24-at-17-51-30_png.rf.5f12cd20f0b396b82043528d74b58359.jpg,640,640,truck,227,139,284,189
24717996032_6c53575114_k_jpeg.rf.6102e9c309dcb9d5d7bee372e28502fa.jpg,640,640,pedestrian,242,214,288,483
24717996032_6c53575114_k_jpeg.rf.6102e9c309dcb9d5d7bee372e28502fa.jpg,640,640,pedestrian,307,224,371,577
24717996032_6c53575114_k_jpeg.rf.6102e9c309dcb9d5d7bee372e28502fa.jpg,640,640,pedestrian,379,244,548,640
24717996032_6c53575114_k_jpeg.rf.6102e9c309dcb9d5d7bee372e28502fa.jpg,640,640,pedestrian,590,197,640,640
fiscalizacao-de-transito-das-faixas-exclusivas-de-onibus-retornam-nesta-quarta-29_jpeg.rf.59f1bfc31bf961db2162b53891303f36.jpg,640,640,bus,209,66,496,505
fiscalizacao-de-transito-das-faixas-exclusivas-de-onibus-retornam-nesta-quarta-29_jpeg.rf.59f1bfc31bf961db2162b53891303f36.jpg,640,640,car,134,344,214,436
fiscalizacao-de-transito-das-faixas-exclusivas-de-onibus-retornam-nesta-quarta-29_jpeg.rf.59f1bfc31bf961db2162b53891303f36.jpg,640,640,car,491,364,544,443
traffic_1568281119390_1581159299534-copy_jpg.rf.59573cff42f640b23cc437b06e3db3cc.jpg,640,640,motorcycle,11,154,68,385
traffic_1568281119390_1581159299534-copy_jpg.rf.59573cff42f640b23cc437b06e3db3cc.jpg,640,640,motorcycle,73,153,140,406
traffic_1568281119390_1581159299534-copy_jpg.rf.59573cff42f640b23cc437b06e3db3cc.jpg,640,640,motorcycle,139,135,218,481
traffic_1568281119390_1581159299534-copy_jpg.rf.59573cff42f640b23cc437b06e3db3cc.jpg,640,640,motorcycle,281,137,582,603
traffic_1568281119390_1581159299534-copy_jpg.rf.59573cff42f640b23cc437b06e3db3cc.jpg,640,640,motorcycle,282,164,325,296
Screen-Shot-2023-04-24-at-23-51-20_png.rf.616311f26cee5e0419e60c412cb66bb0.jpg,640,640,motorcycle,195,150,305,318
Screen-Shot-2023-04-24-at-23-51-20_png.rf.616311f26cee5e0419e60c412cb66bb0.jpg,640,640,car,364,140,445,198
Screen-Shot-2023-04-24-at-23-51-20_png.rf.616311f26cee5e0419e60c412cb66bb0.jpg,640,640,motorcycle,549,131,571,185
Screen-Shot-2023-04-24-at-23-51-20_png.rf.616311f26cee5e0419e60c412cb66bb0.jpg,640,640,truck,549,116,593,158
Screen-Shot-2023-04-24-at-17-57-04_png.rf.660225bfc0336870ea5e4e1be1b69062.jpg,640,640,car,380,205,587,421
Screen-Shot-2023-04-24-at-17-57-04_png.rf.660225bfc0336870ea5e4e1be1b69062.jpg,640,640,car,348,217,380,259
Screen-Shot-2023-04-24-at-17-57-04_png.rf.660225bfc0336870ea5e4e1be1b69062.jpg,640,640,car,306,212,332,248
